ماهان,سمسار,12539443047,2005-02-21,دهستان آتنا,پشم شیشه ایران,
عرفان,جهانی,25417185921,1974-09-13,استان ایلیا,سایپا شیشه,
عباس,شادروان,15931454996,2017-03-05,غرب حنانه,قاچاقچی,
اميرعباس,دایی,67403529740,2019-02-28,شهر بنيامين,صنایع پمپ ابارا,
آرین,نیلوفری,60959891195,2001-12-03,شهرستان باران,كمپر سور سازي ايران,
نرگس,نیلوفری,44097421967,1999-07-19,جنوب محمد,ويتانا,
رقيه,رضا زاده,75090988820,1982-01-20,شهرستان متین,مزدا یدک,
احسان,شادروان,43487895817,1998-01-30,شهر کيان,بانک کشاورزی,
زينب,حسنی,67288865935,1979-01-03,باغات امیرمحمد,فاراتل,
پارسا,لاچینی,19014266541,1996-02-07,جنوب الناز,پتروشیمی ممسنی,
آرین,ایروانی,28514583784,1988-03-04,جنوب پارسا,زرین معدن آسیا,
یلدا,منصوری,30967257958,1980-05-13,بندر اميرمحمد,پشم شیشه ایران,
زينب,کابلی,42475948933,2013-10-12,شمال آرتين,شيمي بافت,
بهار,هدایت,42199216816,2007-04-24,شهر رضا,فرش نگین مشهد,
محمدامین,رستمی,91388465299,2001-03-26,شمال آيناز,نورد لوله اهواز,
آرش,لاچینی,45007660970,2004-10-11,غرب سجاد,توسعه صنايع غذايي بم,
محمدیاسین,ربانی,52906155980,1976-10-06,شهرستان یوسف,سرمايه گذاري ملي ايران,
اميرعباس,ضابطی,91711750453,1996-01-28,جنوب ثنا,داملران,
پارسا,علیجانی,14676802468,2019-05-29,بندر امیررضا,پتروشیمی جهرم,
علي,جنتی,59977510542,2008-10-05,باغات سبحان,دشت مرغاب,
سجاد,موحد,21845445834,1983-12-20,شهرستان رقيه,توسعه و گسترش صنایع بسته بندی فلزی,
النا,عبدالعلی,94911958014,1974-08-05,شرق زینب,نورد و توليد قطعات فولادي,
آيلين,معروف,87284672528,1988-12-27,شرق الناز,معدني دماوند,
ياسين,معروف,74795396373,1998-10-15,بندر اسرا,کارت اعتباری ایران کیش,
معصومه,چنگیزی,10503997363,2018-06-12,روستای اسرا,تسهیل ماشین صنعت,
محیا,سلطانی,61689350090,1997-08-26,شهر اميرمهدي,فراورده های نسوز ایران,
سبحان,عباسی,32317193181,2015-12-08,غرب اسرا,سرمایه گذاری گروه توسعه ملی(سرمایه گذاری بانک ملی ایران,
بهار,میردامادی,38204834997,1982-07-09,شهرستان علیرضا,بیمه دانا,
سارا,جهانی,19218539266,2005-05-15,غرب سوگند,پتروشیمی  زاگرس,
نرگس,نوروزی,13948824960,1986-09-12,استان امیررضا,شهاب,
رضا,نوری,19481796923,1984-07-13,استان حسنا,گلستان,
كیان,وثاق,12062589954,1995-05-17,جنوب آیناز,تامين ماسه ريخته گري,
مبينا,احمدی,40022420884,1989-03-31,دهستان ريحانه,جهاد نصر سیرجان,
نرگس,سرخوشیان,86244142255,2015-11-07,دهستان الينا,صنعتی دریایی ایران – صدرا,
ستایش,هومن,44829856778,2001-11-12,شرق مبینا,آلومراد,
حسين,عباسی,80265878959,1996-02-09,شهرستان فاطمياسارينا,توربوژنراتور شاهرود,
متین,کمالی,34743799745,1994-03-25,جنوب محیا,صنایع پتروشیمی ایران,
پرهام,زمانی,83869272265,2001-05-10,دهستان مبينا,سرمایه گذاری صندوق بازنشستگی کارکنان بانک ها,
امیرعباس,ولاشجردی,38795451885,1989-10-12,دهستان محمدیاسین,لوازم خانگی نانیوا,
عسل,زنجانی,77876415929,2000-05-20,شهرستان احسان,آونگان,
حسام,رضا زاده,45017214441,1986-11-17,روستای هلیا,پارس خزر,
محمد,نعمتی,31081640370,1997-11-08,شرق محمدعلي,صنايع شير ايلام زاگرس,
نیایش,علیجانی,31678844615,1975-11-04,استان فاطمه,قاچاقچی,
سارینا,الوندی,67158046605,2016-01-19,جنوب مهدی,موتوژن,
یوسف,صنایعی,94418969627,1988-03-03,شمال پریا,دانیال کار,
آراد,شادروان,73573069287,2005-09-04,شهرستان طاها,تال ایران,
رقيه,شاکری,68246176534,2018-12-31,استان آیلین,موتورسازان تراكتورسازي ايران,
محدثه,اشتری,92713570968,2004-04-15,شهرستان عليرضا,شيشه و گاز,
مبین,تهرانی,20949978184,1999-02-16,جنوب آتنا,گمرگ ایران,
كیان,رفیعی,52377451722,2019-01-26,غرب حنانه,قاچاقچی,
احسان,الوندی,72146779962,2006-07-08,جنوب آیدا,صنایع شیر ایران (پگاه),
ستايش,روحانی,40212717778,1985-09-11,بندر طاها,هواپیمایی پیام,
زهرا,ولاشجردی,34486909152,2018-08-16,شمال نيايش,همکاران سیستم گیلان,
اسما,جنتی,48009394650,1978-03-28,غرب مهدیس,خدمات حفاری صنایع نفت,
ایلیا,جهانی,87196908645,2009-03-20,شمال امیر علی,سرمايه گذاري آتيه دماوند,
علي,شادروان,66329414777,2009-11-24,غرب مهسا,فن آوران انیاک,
احسان,قاضی,53775141402,1980-01-21,شرق یگانه,صنایع نساجی همدانیان,
علی اصغر,کرمانی,82346052469,1990-04-10,شهرستان سبحان,صنايع چوب خزر کاسپين,
اسرا,رفیعی,98242037970,1974-05-06,شهرستان آتنا,گاز اصفهان,
محمدپارسا,گلپایگانی,18918859301,2005-11-27,باغات سوگند,سيمان اردبيل و آهك آذرشهر,
فاطمه,فرجی,28465399312,2001-09-26,جنوب محمد طاها,زغال سنگ کرمان,
امیرحسین,سغیری,44735431165,1984-04-02,غرب رضا,بازرگانی پتروشیمی زنجان,
علی رضا,دادفر,23805139538,2011-03-23,بندر زهرا,شير پاستوريزه پگاه اصفهان,
دانیال,چنگیزی,23968378195,2005-05-21,شهر عرشیا,شيشه و گاز,
كوثر,سعیدی,63219627839,1984-02-13,شرق مائده,كارتن ايران,
ياسين,زمانی,77577416582,1978-04-10,جنوب ثنا,تسهیل ماشین صنعت,
آرمين,نوبختی,82626195759,1988-11-17,باغات مائده,واحد طلای موته,
ايليا,هاشمی,23802209991,2000-07-21,غرب محمدپارسا,صنایع خالص سازان روی زنجان,
عرفان,رستمی,93691382880,1975-12-30,باغات محیا,کشت و دام قیام اصفهان,
مهدیس,شادروان,71546950263,1974-03-05,استان سوگند,صنایع نخ خمین,
ايليا,عباسی,75223992727,2008-11-19,بندر الينا,داروئي ارايشي وبهداشتي مينو,
عرفان,سمسار,31106285643,2017-02-10,دهستان الينا,مهندسي تكنو تار,
پرنيا,تهرانی,96925941891,1991-06-30,شمال یوسف,فرآوري معدني اپال کاني پارس,
آوا,زارع,78238196242,1982-03-01,غرب امیرمهدی,مهندسی و ساخت توربین مپنا توکا,
هستي,سلطانی,45593578964,2017-04-11,شرق دانیال,گمرگ ایران,
دانيال,حسنی,53369588765,1974-06-21,شمال ملیكا,تولید موتور های دیزل ایران,
الناز,منصوری,75482515130,1999-05-03,بندر فاطمه,یسکو,
آوا,وثاق,64665454648,1994-03-02,استان باران,تولیدی و صنعتی عقاب افشان,
هليا,اشرفی,72762094478,1974-10-22,روستای سبحان,توليدي گاز لوله,
محمد,هوشیار,41645434631,1988-12-22,شهر آریا,لامپ پارس شهاب,
بنيامين,تهرانی,81948435153,2003-03-02,شمال ايليا,کارخانجات پارس ماشین,
آيناز,شبیری,18632150715,2007-09-14,شمال علی,ایمان تجارت روشن,
كوثر,دایی,43185749862,1981-03-04,شمال مهديس,سرمايه گذاري توسعه ملي,
آریا,سعیدی,88806379376,1976-08-31,باغات نيايش,پتروشیمی امیرکبیر,
عباس,زارعی,30249305074,2010-07-11,شهر کيانا,مهندسی فرسار تجارت,
عسل,سماوات,19330196526,2002-05-17,شرق پرهام,آبادراهان پارس,
محمدياسين,عبدالمالکی,69666049766,2006-02-02,شمال حنانه,پتروشیمی  زاگرس,
حسام,بهرامی,37539225577,2001-04-03,استان کيانا,طرح ساختمان پارسا,
پارسا,دایی,94778881790,1988-02-09,جنوب عباس,گاز اصفهان,
محمدياسين,موسوی,28741004292,1983-08-10,غرب یاسمین,سایپا پرس,
رها,صیادی,15198519154,1999-10-18,بندر حسين,تال ایران,
نازنين,چنگیزی,56582006533,1984-01-24,دهستان حسين,توليدي وصنعتي ايران وغرب,
محمدپارسا,عبدالعلی,63635625550,2001-04-02,شرق ستایش,گروه فعاليتهاي پشتيباني و حمل و نقل,
آيناز,لاهوتی,18631164084,1993-04-28,استان محدثه,سامان شیمی,
نازنين,اشرفی,12692426673,2015-10-14,باغات یاسمین,پارس متال,
محیا,ترکاشوند,22921250162,2001-04-03,غرب حسام,كاربراتور ايران,
ایلیا,کابلی,15980165112,1989-02-01,روستای كوثر,داروئي ارايشي وبهداشتي مينو,
ياسين,عقیلی,31586317967,1990-04-23,شمال نيايش,مهندسی فرسار تجارت,
هستی,رفیعی,84272684358,2018-09-05,شرق دانيال,گروه سرمايه گذاري ها,
الناز,میردامادی,69803878283,2003-03-10,شهر محیا,روغنکشی خرمشهر,
آيناز,کابلی,39457995653,2001-12-05,شهر ابوالفضل,گمرگ ایران,
محمد,سغیری,45429703925,1980-09-01,شمال آراد,لامپ پارس شهاب,
مهديس,محمد پور,11669192324,1979-06-15,دهستان معصومه,قاچاقچی,
آرتين,پویان,26666952359,2009-07-29,شرق حسین,تولیدی و صنعتی سامد,
طاها,کمالی,16138693737,2017-09-29,شهرستان مائده,سرمايه گذاري توسعه معادن و فلزات,
آرش,ایروانی,20592378393,1979-11-15,استان رها,گمرگ ایران,
ابوالفضل,روحانی,90475748909,1993-12-21,بندر مليکا,لامپ پارس شهاب,
هانيه,نامور,36848802156,1979-03-26,شهرستان حدیث,گمرگ ایران,
فاطمه,رسولی,64680353410,1987-05-09,دهستان حدیث,مهندسی فرسار تجارت,
علی رضا,نعمتی,66011122817,1986-05-08,شهر متین,صنایع کاشی و سرامیک الوند,
آرمین,حمیدی,54044434148,1991-03-26,شرق مهدی,صنايع سرما آفرين,
یوسف,لاهوتی,70325404671,2018-09-29,شهرستان هانيه,زرین شیشه مرکزی,
سینا,نوروزی,22407827583,2018-02-19,روستای حنانه,لوله و تجهيزات سديد,
يوسف,ایروانی,13598993953,1977-06-02,شرق یوسف,فرآوري معدني اپال کاني پارس,
علی اصغر,هاشمی,24890556290,2000-02-04,جنوب مليکا,ره  گستر نفت,
ماهان,عقیلی,49102834626,1971-01-30,شرق امیر علی,زامياد,
متين,احمدی,27620651252,2010-09-18,جنوب آيلين,سرمايه گذاري توسعه صنعتي ايران,
ياسمين,محمدی,29508026044,2005-09-23,بندر اميرمهدي,تیراژه ماشین,
سوگند,عزیزی,99050014649,1985-06-10,غرب سجاد,قند نقش جهان,
یلدا,روحانی,26870128612,1997-08-21,غرب حسنا,صنایع فلزی ایران,
امیرمحمد,هومن,87706094499,2018-05-17,روستای عرفان,قاچاقچی,
آوا,صارمی,20717914537,2002-10-14,شرق يوسف,سالمين,
سبحان,نیلوفری,88432923391,1988-05-04,جنوب نرگس,مهندسی و ساخت توربین مپنا توکا,
آرین,زمانی,71205410660,2016-08-11,باغات محمدحسين,خدمات مهندسی ساختمان تاسیسات راه آهن,
کيانا,حریریان,29116554517,1995-02-08,غرب نیما,جهاد نصر سیرجان,
نازنين,شادروان,56797034609,1999-08-03,استان یاسمین,سخت آژند,
فاطمه زهرا,معروف,51965735913,1993-01-02,استان نیایش,ایران خودرو دیزل,
محمدرضا,معروف,39062464518,2009-08-30,دهستان پرهام,تسهیل ماشین صنعت,
فاطمه,موسوی,71294422810,1978-05-15,دهستان علي,سينا دارو,
باران,نوبختی,65603724610,1991-07-06,شمال اميرمهدي,کاشی پارس,
محمد,معروف,28155078551,1972-07-10,شهرستان محمد,شهاب,
ریحانه,قاضی,32482824199,2005-02-06,شهر ایلیا,گمرگ ایران,
نازنين,کرمانی,10510244066,1979-08-26,بندر یوسف,سرمايه گذاري بهمن,
پارسا,گلپایگانی,75656145102,2004-06-26,روستای ساميار,ظریف مصور,
محمد طاها,زارعی,94847197568,1991-10-29,شرق مليکا,تمدن فرش کاشان,
نرگس,مهدیان,49658662800,1983-12-29,بندر سجاد,سرمايه گذاري ملت,
ياسين,فرجی,61132448648,2013-10-22,غرب محمدرضا,تال ایران,
مهدي,یزدی,22051516580,2000-12-01,بندر ثنا,مديريت و ساخت طرحهاي نفت گستر,
آرتين,الوندی,35151086811,2013-10-31,شرق محمد طاها,زغال سنگ کرمان,
محيا,سماوات,51463670982,1994-05-20,شمال آیدا,داروسازي امين,
محمدحسين,نیلوفری,70262127775,1976-10-15,باغات حدیث,داملران,
آرين,یزدی,53152398904,1981-05-05,شرق مبين,گروه محصولات كاغذي,
حسام,موسوی,59067503518,1986-10-19,روستای رها,گاز اصفهان,
هانیه,کابلی,17502753320,2000-09-30,شهرستان هستی,سرمایه گذاری توسعه معادن کوثر,
هانیه,ولاشجردی,58150104362,2002-11-15,استان هانيه,نيرو ترانس,
اميرحسين,معین,93673299704,1975-08-07,استان آيلين,توليدي  الياف پلي  پروپيلين  بنياد,
آرش,محمد پور,55389022858,1974-07-01,شهر مریم,تراکتور سازی کردستان,
هانیه,محمد پور,30157244570,1977-01-27,شهر حنانه,کاشی کرد,
فاطمه زهرا,صارمی,28688856771,2012-09-26,شمال محمدياسين,سیمان دشتستان,
اميرحسين,عزیزی,64035112962,1992-06-19,شمال آيلين,معدني دماوند,
حسام,هومن,92070288607,2008-08-10,شهر سينا,اتصال استیل هما,
عسل,همدانی,72875174022,1987-11-02,روستای ستایش,ويتانا,
سجاد,تنزیلی,34703747279,2011-08-23,استان باران,ارتباطات فن آوا,
علي,زنجانی,15965044342,1975-10-13,شرق یاسین,سرمايه گذاري بانك ملي ايران – هلدينگ,
هليا,حریریان,50218138479,2010-11-11,جنوب مبین,گمرگ ایران,
آرش,اشرفی,78227203231,2012-08-09,دهستان هلیا,قاچاقچی,
فاطمه,پویان,58103272207,2007-03-11,بندر آيلين,حمل و نقل خدمات دریایی آبادان,
سارا,تنزیلی,35063397185,2005-08-26,باغات رضا,همکاران سیستم زنجان,
محمدياسين,ولاشجردی,13373165725,1978-05-14,روستای علي,واحد طلای موته,
کيان,علی پور,91397427745,2000-06-11,استان آتنا,گروه صنعتي قطعات اتومبيل ايران,
آريا,شمشیری,59723619285,2017-12-19,غرب محيا,حمل و نقل توکا,
يسنا,سغیری,58352205585,2018-02-09,روستای احسان,ليزينگ آريادانا,
مائده,پویان,29526035096,1970-09-27,جنوب مائده,ليفتراك سازي سهند,
احسان,احمدی,18371145137,2015-12-11,باغات یلدا,دانیال کار,
کوثر,سعیدی,33327811789,2012-01-06,جنوب محمد طاها,عمران و توسعه شاهد,
اميرمحمد,مهدیان,27926784308,1990-04-14,غرب مبينا,نفت ایرانول,
رقیه,ربانی,29302811574,1989-04-05,غرب یلدا,تولیدی صنعتی لنت پارس,
محمدیاسین,صنایعی,19871850505,2016-01-15,شمال رها,گروه ساخت قطعات خودرو,
محمد مهدی,زمانی,35402488100,1995-12-30,شرق حسين,پتروشیمی بندر امام,
سبحان,عبدالعلی,52193403900,1976-03-02,شمال نازنین زهرا,گچ تهران,
مهسا,نوبختی,49545808314,1972-11-03,شمال كوثر,شيمي دارويي داروپخش,
هلیا,کابلی,12690383192,2000-01-21,بندر الینا,طرح ساختمان پارسا,
اسما,صنایعی,67761017439,2005-02-19,شمال ياسين,تامین قطعات و تجهیزات سرو نیرو شیراز,
امیرحسین,محمدی,69219023712,2019-05-18,روستای بهار,كارخانجات دارو پخش,
سبحان,نوبختی,31646794908,1975-08-03,باغات حنانه,فرآورده هاي نسوزآذر,
عباس,رفیعی,95231406063,1993-01-28,شمال حسنا,گاز اصفهان,
طاها,هدایت,14223073351,1996-01-06,روستای الناز,کشت و صنعت اشراق,
ثنا,رضا زاده,19882609964,1988-05-16,دهستان ايليا,بازرگانی بین المللی استوان سپند,
حلما,منصوری,81712018613,1997-06-23,شرق حسام,مهندسي تكنو تار,
زينب,ظفری,55366804447,2016-08-10,جنوب مهدی,گروه ساير وسايل حمل و نقل,
اسرا,اشتری,58467918557,2014-12-24,بندر فاطمه,حباب کف توس,
محمدجواد,علیجانی,55962457570,1978-10-20,بندر سینا,گمرگ ایران,
يسنا,هومن,19882763399,2004-10-27,باغات اميرمحمد,خدمات حفاری صنایع نفت,
كوثر,زنجانی,37902066660,1976-01-07,شهر نرگس,سيمان سفيدني ريز,
عباس,میردامادی,39779602902,1974-05-05,شهرستان آیلین,پالایش نفت بندر عباس,
طاها,سعیدی,60673234814,2014-10-29,شهر رها,افرند کالا سازه,
سارینا,اشرفی,11298125057,1984-09-06,شهر حنانه,قاچاقچی,
محمدحسين,سعیدی,89031765393,2019-06-02,شمال عرفان,مهندسی بازرگانی درداران سریر,
محمدمهدي,پویان,54893376680,1985-10-11,بندر ستایش,صنايع سرما آفرين,
سوگند,احمدی,71877817345,2010-08-24,غرب ریحانه,کشت و دام قیام اصفهان,
هانیه,ظفری,39939277908,1986-01-09,غرب اميرحسين,ورزيران,
امیررضا,ظفری,60667909215,2017-10-02,شمال محمدرضا,سیبا موتور,
امیرعباس,هومن,12605190692,1985-05-28,شرق محیا,تال ایران,
محمدعلي,سمسار,53990642079,1970-12-06,استان یاسین,گروه شرکتهای مشاوره,
مریم,رضا زاده,29469591045,1996-09-02,استان معصومه,بازرگانی پارس ماهان آسیا,
علیرضا,قاضی,69971346381,1974-06-12,شهر مائده,بانک دی,
حلما,صیادی,58046177623,1995-10-29,دهستان رضا,تولیدی و صنعتی عقاب افشان,
امیررضا,شبیری,30796535565,2019-08-07,شمال حنانه,صنعتی هلی خودرو,
فاطمه,الوندی,75739480766,1989-07-21,بندر سجاد,قاچاقچی,
محمد مهدی,معروف,20126885013,1995-01-07,شمال النا,لبنیات پاستوریزه پاک آرا سنندج,
آراد,مجتبوی,37789085736,1999-11-07,باغات باران,مس تکنار,
مهدی,ملکیان,55460145881,2007-07-05,جنوب مريم,گمرگ ایران,
مهدیه,گلپایگانی,79391536663,2015-01-07,باغات محمدامین,توسعه نفت وگاز مپنا,
اميرحسين,کمالی,34532347627,2009-07-14,جنوب سجاد,پارس خزر,
فاطمه,جنتی,44728614807,1973-03-03,شمال آرمین,یسکو,
یاسمین,میردامادی,70562674126,1983-04-01,جنوب مريم,کابل تک,
علی,ظفری,61638800991,1986-12-06,بندر ريحانه,داروسازی بهوزان,
نیما,عبدالمالکی,41473280151,1989-09-30,جنوب پرنيا,بانک سامان,
کيان,ابوطالبی,51886942135,2007-06-10,استان نرگس,بیمه نوین,
ياسمين,ایروانی,51841635787,1972-12-04,شهرستان باران,گمرگ ایران,
محدثه,معروف,38530499354,1999-04-29,شمال اميرعباس,گمرگ ایران,
سوگند,محجوب,37833415186,2013-03-21,جنوب نازنین,سيمان ايلام,
زينب,صیادی,62436943436,2019-06-18,بندر زهرا,بانک اقتصاد نوین,
محدثه,نوبختی,45547377170,1971-02-02,استان فاطمه زهرا,جهاد نصر سیرجان,
مبينا,علیجانی,17406611425,2002-12-15,بندر علی,صنایع موکت همدان,
سينا,جعفر پور,59133903461,2017-11-05,بندر يسنا,روغنکشی خرمشهر,
اسما,اشتری,89751312412,1995-12-14,روستای ريحانه,صنايع كاغذ سازي كاوه,
مريم,هومن,55736517637,2018-05-22,جنوب اميرمحمد,کارتن مشهد,
نرگس,طلوعی,54304755648,2017-04-17,روستای مهسا,تولیدی و صنعتی عقاب افشان,
رها,تنزیلی,89803461900,1992-09-24,استان رضا,صنایع نخ خمین,
آتنا,تهرانی,35995691521,2012-04-28,باغات مبينا,ايتالران,
علي,کرمانی,80445043426,1971-08-25,جنوب امیرمهدی,خدمات دريايي تايدواترخاورميانه,
آتنا,محمدی,98856194031,1984-09-22,جنوب پرهام,گسترش صنایع انرژی آذرآب,
حسین,همدانی,62885061869,1990-01-08,دهستان طاها,قاچاقچی,
محمدپارسا,همدانی,88498958025,2004-04-07,شرق ايليا,داروسازی گیلارانکو,
یاسین,رودگر,84724336416,1996-11-10,روستای سجاد,کشت و دام قیام اصفهان,
الينا,زارعی,65693874798,1990-12-18,شهر سوگند,پارسيلون,
ريحانه,نوبختی,36525320207,1989-12-16,باغات محدثه,صنایع موکت همدان,
آراد,موسوی,67195408704,1977-09-10,دهستان فاطمياسارينا,گروه كارخانه هاي توليدي نورد آلومينيوم,
امیرمهدی,لاچینی,61035245338,1979-09-15,روستای حدیث,گروه بیمه,
محمدپارسا,هوشیار,12461067438,2002-09-29,شهر علی اكبر,مجتمع صنعتي آرتاويل تاير,
مهسا,احمدی,74219376689,1993-07-09,جنوب نرگس,قاچاقچی,
نازنين,تنزیلی,72240536587,2007-06-03,دهستان محمد مهدی,سایپا کاشان,
مائده,جهانی,10153675704,2002-10-16,روستای امیرعباس,فارما شیمی,
ساميار,چنگیزی,83211583810,2001-06-06,شهرستان رها,مهندسي و ساختمان ماشين سازي اراک,
الینا,شمشیری,64567007469,1984-03-25,روستای علی,خشکبار دست چین,
اسما,جلالی,92588151501,2018-09-28,استان مهدیس,گمرگ ایران,
یاسین,مهدیان,57773125943,2016-04-27,بندر هليا,كاربراتور ايران,
مهدیس,دادفر,52440486833,2002-02-17,شرق امیرعباس,تولیدی و صنعتی رسول اصفهان,
محمد طاها,روحانی,92951182494,2017-01-27,شهر ابوالفضل,مهندسی و ساخت ژنراتور مپنا – پارس,
مهديس,جلیلی,88911774437,2012-12-11,جنوب عرفان,گچ تهران,
محمد,میردامادی,38650987862,2009-11-05,شمال النا,كارخانجات توليدي سوپر رنگ,
ریحانه,حمیدی,83128113290,2016-10-03,جنوب علی رضا,بانک سامان,
رها,هوشیار,18131167666,1984-02-05,بندر مبین,داده پردازی فن آوا,
یگانه,موسوی,10851849694,1986-08-11,جنوب محدثه,سيمان ايلام,
محمدياسين,منصوری,81952582614,2009-11-20,شرق آرش,فانوس دشت تجارت,
علیرضا,حریریان,71059509158,2019-09-25,بندر يوسف,گروه كاني های غير فلزي,
آریا,عبدالمالکی,57073324911,1977-03-02,شرق یگانه,قاچاقچی,
متين,فرجی,36263964613,1988-07-21,غرب یاسین,راه آهن جمهوری اسلامی ایران,
ايليا,حریریان,77712173560,1972-03-27,روستای آرتين,توسعه ساختمان خوارزمي,
مريم,ابوطالبی,35541736273,1975-11-01,بندر رقیه,اورند پلاستیک,
نازنین,محمدی,16001396813,1971-01-24,باغات آیدا,تال ایران,
آوا,رفیعی,21113538585,1984-01-01,باغات محمد,پارس خزر,
ملیكا,عزیزی,72275232076,2010-06-11,بندر ياسمين,آرد تجارت,
سینا,همدانی,49004802234,1983-07-21,استان محمد,داروسازی گیلارانکو,
ساميار,مجتهدی,97299515844,1972-02-09,جنوب حسام,حباب کف توس,
ريحانه,لاچینی,69027954961,2004-09-19,استان حنانه,توسعه ساختمان خوارزمي,
نيايش,علی پور,92529828451,2001-06-03,دهستان كیان,بیمه البرز,
نازنین,نوری,80142987065,2015-03-16,شرق محمد,کابل تک,
ريحانه,رودگر,21397661967,2014-05-28,شرق آرش,گمرگ ایران,
نیایش,دایی,66289923478,2001-12-24,دهستان علي,صنعتی دریایی ایران – صدرا,
اميررضا,زمانی,51975754491,1991-06-18,استان اسرا,بانک کشاورزی,
اميررضا,حریریان,79232358228,2016-11-21,روستای رضا,نفت ایرانول,
ثنا,جلیلی,89354498832,1998-05-28,شهرستان نرگس,راه‌آهن ایران,
محمدامين,وثاق,94357810735,2015-04-06,شهرستان عليرضا,توسعه برق شمال افشان گستر,
معصومه,نوبختی,48016051353,1997-08-13,بندر كیان,سرمایه گذاری گروه توسعه ملی(سرمایه گذاری بانک ملی ایران,
پریا,رفیعی,78123494731,1993-02-22,دهستان مهديس,سرمايه گذاري آتيه دماوند,
احسان,قاضی,46322707091,1987-06-27,بندر آرمین,ليزينگ آريادانا,
پارسا,نیلوفری,37359807545,1993-12-30,جنوب هستی,کشتیرانی جمهوری اسلامی ایران,
آراد,عزیزی,17043183932,2004-04-06,شهرستان سجاد,هلدینگ دامپروری شیروگوشت پارس,
مهدیس,جعفر پور,13144684332,2000-10-09,باغات محمدیاسین,سرمايه گذاري ساختمان نوین,
ستايش,پارسا,78391467200,1994-12-22,باغات علیرضا,ورزيران,
آرتين,نعمتی,44587308061,1979-12-29,استان محمدعلي,كارخانجات توليدي تهران,
آرین,رضا زاده,78780409254,1981-10-27,شهر بنيامين,سرمايه گذاري صنعت بيمه,
حسنا,سماوات,78033846597,1991-04-30,شرق ثنا,قاچاقچی,
بنيامين,جلیلی,95974792971,1980-11-21,شمال ماهان,کارخانجات ریسندگی نطنز,
حسام,صارمی,36904515046,1988-10-01,شمال متين,نيرو كلر,
آرتين,مهدیان,83680399303,1971-09-13,استان اميرعلي,گروه خودروسازی,
سارا,اکبر پور,30480399572,2008-02-25,شرق بنيامين,شرکت ملی نفت‌کش ایران,
سجاد,معروف,43248769771,2003-08-25,شهر بنيامين,توسعه معادن روي ايران,
فاطمياسارينا,ترکاشوند,58571203693,2018-06-07,استان پارسا,صنايع شيميايي رنگين,
حسين,الوندی,94740965111,1982-11-08,استان فاطمياسارينا,گمرگ ایران,
آرتین,معروف,28284087092,2017-11-30,استان محمد,افرند کالا سازه,
هستي,نوروزی,90846311982,1973-06-13,غرب سارا,صنايع شير ايلام زاگرس,
امیرمهدی,منصوری,16074501223,1999-12-18,استان دانیال,قند اصفهان,
امیرحسین,جهانی,27810357980,1979-10-24,غرب ماهان,گروه مبلمان و مصنوعات ديگر,
عباس,نوری,89557798474,2017-12-10,دهستان كوثر,شيرين دارو,
اسرا,حمیدی,70500476658,1992-02-27,استان الناز,تهیه و بسته بندی خشکبار آرات,
علي,کرمانی,91976058294,1977-02-07,شهرستان یاسین,گاز اصفهان,
يوسف,ربانی,10409147028,1978-03-05,بندر یاسین,صنایع نخ خمین,
حسین,ضرغامی,54303354195,1984-12-14,شهرستان امیررضا,گواه,
علی اكبر,سغیری,72927096306,1976-05-26,روستای محمدپارسا,ساسان,
رها,مجتهدی,41123278656,2011-03-15,شمال سارا,صنایع غذایی مینو شرق,
مبین,ولاشجردی,76275424634,1994-10-13,شهرستان هانیه,قاچاقچی,
نازنين,پویان,45199353930,1977-11-13,استان کيان,شرکت ملی نفت‌کش ایران,
آتنا,رستمی,41441788934,1983-10-23,شهر آتنا,صنايع گالوانيزه فجر سپاهان,
مبین,هدایت,55967958279,1988-08-20,استان فاطمه,سیمان دشتستان,
حدیث,رسته,43947495387,2004-02-04,استان اميرحسين,خدمات ماشینی کشتیرانی,
ماهان,میردامادی,38964099885,1973-08-26,باغات عباس,گمرگ ایران,
سجاد,زنجانی,23908606834,1980-02-26,بندر اسرا,فرتاک ماشین,
آوا,سعیدی,57171384734,1995-07-04,بندر بنيامين,کشتارگاه صنعتی طیور سپیدان آمل,
عرفان,جلالی,97196217260,1994-01-22,استان اسما,گروه بیمه,
محمدامين,طلوعی,71767640000,2006-09-21,شرق محمدیاسین,مهندسی فرا نیرو,
آیدا,نیلوفری,89333151839,1998-03-25,شهر مهدي,مهندسی بازرگانی درداران سریر,
نازنین زهرا,روحانی,30648046348,1986-01-10,شهر هستی,ايران دارو,
نازنين,هدایت,26798574842,1992-01-18,شهر آیلین,قاچاقچی,
النا,سغیری,66136891626,1990-11-30,شمال رقيه,کشت وصنعت روژین تاک,
یسنا,حمیدی,86752160166,2003-04-11,شهرستان مهسا,آلوميناي ايران,
ابوالفضل,کابلی,88163040042,2015-08-11,استان ساميار,بانک ملت,
آراد,نوبختی,17926525801,1971-04-07,غرب مهسا,ایمن تاش سپاهان,
آيدا,کریمی,53380736959,1976-10-30,روستای يوسف,پالایشگاه نفت شیراز,
زهرا,زنجانی,57383288700,1971-03-06,شرق يوسف,سرمایه گذاری ایساتیس پویا,
یاسمین,عباسی,36689552163,2011-01-18,غرب نازنین زهرا,ليزينگ ماشين الات سنگين ايرانيان,
اسرا,هوشیار,68282087861,1994-04-08,استان هستی,ورزيران,
