"from","to","ownership_id","date","amount"
"52163016234","2935532087","149840","1978-01-03","212023000"
"52163016234","34و863","354615","1986-06-01","111134000"
"52163016234","50و440","839471","1975-10-13","383630000"
"36270165884","6529703016","120284","1984-06-11","684580000"
"36270165884","3512574330","588403","1970-12-23","371773000"
"93574257805","63س566","777390","1977-09-18","308787000"
"93574257805","72ج904","505443","1985-05-24","130868000"
"93574257805","21ق168","462102","1972-08-31","352795000"
"25098376186","6288974102","409084","2012-10-16","372606000"
"25098376186","8200373657","228278","2016-05-05","326846000"
"25098376186","89ج406","549281","1994-03-23","311123000"
"68085747793","77و368","891708","1991-07-20","87891000"
"68085747793","11س676","425877","2011-07-05","164568000"
"31945031833","3821623383","824765","2018-03-30","449172000"
"31945031833","19ق677","405068","2006-01-19","70203000"
"68496488500","1358926158","738981","1985-01-03","500871000"
"66698241365","9072426154","724614","2015-03-05","295728000"
"66698241365","52ی147","416093","2014-07-13","383915000"
"66698241365","48ی807","649432","1981-06-15","145889000"
"97204453216","77ج645","214623","2007-10-27","322516000"
"73071869573","6551494523","694467","1977-12-06","300325000"
"73071869573","25ج184","222149","1984-11-02","332392000"
"50698335100","2426874229","107264","2010-08-12","557601000"
"50698335100","5712536181","713397","1987-05-01","198991000"
"71085842484","52ی087","444125","1978-09-07","42137000"
"71085842484","80س605","808247","1980-01-20","247336000"
"20442079179","4676307299","509284","1977-10-12","308257000"
"63226068409","7827940281","145444","1973-06-14","799904000"
"63226068409","9736583108","989843","2016-11-10","267945000"
"63226068409","11س147","142594","1991-07-13","132450000"
"63226068409","71س244","438552","1971-03-19","232120000"
"67949415144","2009383605","560553","1987-11-30","467687000"
"67949415144","44ج013","396956","2019-07-30","47516000"
"67949415144","74ط167","359043","1993-12-17","89088000"
"67949415144","55ر059","134330","2006-05-19","244019000"
"56540062610","8517074793","555411","2006-04-29","510004000"
"56540062610","2239845122","153019","1997-04-17","226603000"
"56540062610","39و553","370294","2010-06-18","342210000"
"56540062610","26ق668","222470","1982-10-15","199803000"
"56540062610","73ج313","283035","1971-11-11","313413000"
"24496861650","1034087738","590995","1993-02-11","659065000"
"41585572005","6297828726","734311","1980-12-10","522628000"
"22194580484","2544419142","852688","2017-11-18","292547000"
"22194580484","90ر658","354953","2009-12-02","63974000"
"22194580484","89ب551","171163","2007-11-21","183131000"
"22194580484","54ب387","175314","1998-03-07","353035000"
"93100832583","9682486572","904076","1974-06-18","600866000"
"47032933658","9697041303","998351","1996-11-01","572792000"
"47032933658","5712005883","584056","1998-12-02","604581000"
"47032933658","46ق306","238308","2009-06-04","338177000"
"47032933658","48س179","932847","1991-01-14","230998000"
"23014801047","3682172497","903625","1980-11-05","510204000"
"95821497562","9784351983","358510","1981-12-06","432624000"
"95821497562","1086010955","260586","1998-04-21","456853000"
"95821497562","41و671","373371","1984-07-14","176209000"
"95821497562","78و340","456280","1973-06-26","253111000"
"95821497562","18ب744","465416","2012-07-06","386967000"
"67732979248","3626888437","905710","1981-07-01","689843000"
"67732979248","1785243616","540085","1995-11-23","525876000"
"67732979248","62ج481","994498","1994-03-19","164531000"
"67732979248","31ر291","331622","2015-05-23","92294000"
"67732979248","28ج226","911268","2006-09-28","203663000"
"12170790909","1967416160","125279","1978-06-21","503015000"
"12170790909","22ج952","981994","1975-10-24","196803000"
"13165506979","1246709177","689734","2009-10-16","481142000"
"13165506979","48ی198","398429","1983-03-24","227537000"
"13165506979","61ب483","431563","1998-03-03","329948000"
"69892616949","9535167266","881466","2016-10-01","653653000"
"69892616949","6960773817","366169","2010-08-16","565380000"
"69892616949","11ق776","874263","1973-01-09","145986000"
"65451267988","5358926871","774964","1980-05-19","277794000"
"65494269615","9785664200","232017","2003-02-04","226302000"
"65494269615","10ب659","293808","1994-10-29","250585000"
"65494269615","85ر792","853599","1986-03-02","208127000"
"65494269615","79ر451","378493","2004-01-22","308435000"
"95296673334","8689043872","249389","2011-03-23","405971000"
"95296673334","43س957","748290","2015-01-22","172530000"
"95296673334","15ی186","615646","1972-01-31","398651000"
"95296673334","65ر849","374362","2010-08-21","332416000"
"65078123482","3081051984","587678","1988-04-09","415134000"
"65078123482","1737995498","280712","1976-07-22","797510000"
"65078123482","15س019","763402","1990-02-24","51256000"
"18122544309","2713075033","517567","1982-09-18","768519000"
"18122544309","37ط185","592693","2018-08-13","189953000"
"89200892493","31ط509","746447","2016-12-14","260165000"
"45962554237","6795045957","460036","1986-11-06","571393000"
"45962554237","71ب918","416521","2013-02-18","152833000"
"45962554237","50س673","706965","1975-08-23","276331000"
"45962554237","46ب723","775121","2011-02-28","226611000"
"29824024785","2676067086","308938","2018-09-05","654858000"
"29824024785","8559314800","444884","1981-10-12","483542000"
"29824024785","27ی530","638038","1983-08-20","329694000"
"47738798205","6467187617","872653","1970-05-24","742853000"
"47738798205","96و981","563679","1980-03-26","61528000"
"32543630221","9566895332","882022","1989-12-21","627720000"
"32543630221","4700180017","796315","1983-04-26","357184000"
"32543630221","46ی470","892397","2016-11-24","206052000"
"32543630221","30ط823","114314","2018-08-20","128438000"
"79511113007","3690722137","811788","1983-01-01","573136000"
"79511113007","19ق934","382334","2019-07-25","186362000"
"60520555833","9565781901","994826","1992-06-29","499974000"
"60520555833","4373615160","912963","2013-05-25","108698000"
"60520555833","24ج306","999067","2004-08-15","329026000"
"91635851926","3967151607","415802","1992-12-20","587514000"
"91635851926","6218080724","706964","1988-08-03","614303000"
"26035208751","1426849574","343243","2018-02-26","595503000"
"26035208751","28ط862","561059","1983-02-22","32240000"
"26035208751","16ی710","918218","1975-09-04","172443000"
"26035208751","74ی128","928980","2011-02-04","317554000"
"28854277080","8548866135","526768","2014-07-28","746924000"
"28854277080","2101947158","585297","1994-09-12","514645000"
"28854277080","67و968","571213","1983-12-20","288085000"
"43285780934","8351120755","485305","1974-01-07","378331000"
"43285780934","25ق158","720184","1976-11-21","266975000"
"43285780934","16و659","977414","1992-05-07","230769000"
"43285780934","74ج581","604118","2015-08-20","160716000"
"65976225322","4609129386","348254","2019-07-06","722314000"
"65976225322","7858393109","765794","1983-04-01","356583000"
"65976225322","21ی101","692083","1980-08-30","85518000"
"65976225322","60ق641","779686","1994-05-11","306229000"
"65976225322","28ق549","453194","2016-05-06","163948000"
"41694982779","9886131880","117624","1970-09-12","478078000"
"41694982779","2029318636","572124","2016-05-05","398993000"
"41694982779","39ب284","975513","2014-12-02","278743000"
"41694982779","35ر027","342657","2013-03-11","337806000"
"41694982779","34ق867","276778","2007-02-13","328565000"
"14637193907","55ر188","888564","2008-08-28","106847000"
"30851786135","1047404670","123004","2017-11-19","443045000"
"30851786135","7707039919","620135","1996-09-12","378462000"
"30851786135","40ی849","895025","2002-05-31","383282000"
"30851786135","52س395","186682","1996-05-25","206398000"
"30851786135","75ط218","811901","2017-04-13","128600000"
"45955374358","77ط778","551217","1995-11-05","284019000"
"45955374358","54ر491","474447","2008-11-18","44518000"
"45955374358","44س567","568120","1989-09-16","327581000"
"66183041648","90ط239","465603","2009-08-04","174200000"
"64152744879","1954242278","304265","1991-09-21","272674000"
"40158430808","9835136682","989279","2019-06-03","561149000"
"40158430808","67و929","615039","1986-03-15","229823000"
"63795852491","3065425432","307127","1974-09-21","545977000"
"63795852491","22ب847","158733","1976-11-08","347103000"
"66011980463","86ی676","893248","1972-07-05","205356000"
"22825491824","87و492","174753","1972-11-27","252705000"
"91830238394","9755444160","840082","1973-11-07","443221000"
"51034601837","47س352","310408","1972-05-06","184686000"
"51034601837","90ی995","703285","1999-08-03","140123000"
"51034601837","43ق043","753436","1986-11-07","37177000"
"82071147353","5048923287","274585","2008-07-13","513074000"
"82071147353","7782522519","612954","2005-06-02","621994000"
"82071147353","18س502","811654","1989-07-17","245996000"
"82071147353","76ب311","702052","1980-08-25","99014000"
"27280323322","19ق223","199942","2018-10-13","122668000"
"27280323322","44س057","114892","2017-04-05","260203000"
"91353645128","47ب755","905208","2014-05-02","70072000"
"91353645128","87ج258","261172","2013-10-17","362248000"
"25514310802","8509197878","108479","2006-09-08","398217000"
"25514310802","3482211598","662390","2001-10-12","703286000"
"25514310802","76ط504","456939","2010-02-18","62463000"
"25514310802","15ب646","929788","1975-02-09","297163000"
"25514310802","24ج048","953004","1976-03-23","180414000"
"42122340653","4348434028","563866","1993-08-17","330110000"
"42122340653","34ب259","276671","2000-09-01","55285000"
"42122340653","84ی333","982119","1992-06-10","217251000"
"42122340653","90ی563","154825","1970-03-23","360481000"
"13400926670","8301973132","795537","2003-02-03","642695000"
"13400926670","79ی855","581967","1973-02-19","113170000"
"13400926670","14ی078","876863","1975-02-07","336409000"
"33729249773","8881156943","380182","1975-12-29","478084000"
"33729249773","9847877607","500964","1977-05-17","319453000"
"33729249773","15ب733","906833","1996-03-02","334682000"
"94462184361","6280111505","163587","1977-09-01","784046000"
"94462184361","6561097278","489412","1975-01-19","383879000"
"94462184361","64ب403","745256","1996-04-20","376836000"
"94462184361","40و854","964050","2013-03-04","293743000"
"56056184725","5474637231","625332","2018-04-10","643375000"
"56056184725","75ج943","402932","2004-11-27","246926000"
"56056184725","11ط223","958102","1989-02-01","269936000"
"56056184725","57و507","168599","2007-04-27","156455000"
"28150900723","2767967117","668472","2002-09-12","347241000"
"28150900723","7456872371","186062","1991-11-17","671517000"
"28150900723","80ق632","866205","1975-01-28","201500000"
"60934415647","1178534792","114391","1978-01-29","201068000"
"60934415647","2330278703","374730","1994-06-29","174183000"
"60934415647","85ب519","630402","1988-07-07","244540000"
"69456509700","6831086537","265556","2001-02-07","593185000"
"69456509700","51س706","274043","1990-11-12","24720000"
"69456509700","58ق938","946933","1989-01-03","54800000"
"27133369604","1115961251","665398","1989-01-21","779325000"
"27133369604","4480375274","451825","1972-02-06","396321000"
"27133369604","36ق045","521700","1974-04-11","25168000"
"27133369604","53و511","619642","1983-03-26","215761000"
"71752617175","95س987","389999","2019-03-27","107355000"
"71752617175","24ط502","299449","1971-07-12","281311000"
"71752617175","29ط969","889257","1978-10-30","287706000"
"29665463662","9918976323","718225","2006-10-27","512566000"
"29665463662","5448477649","860893","1998-02-07","337831000"
"29665463662","39ط422","984798","2003-05-14","172578000"
"11692196072","9452847824","376413","1971-03-14","326690000"
"11692196072","3215855919","260478","1971-01-30","618611000"
"15375594402","5908413160","490816","1981-03-23","434078000"
"22549196195","45ق483","408833","2015-01-15","177695000"
"22549196195","91ج278","512048","1978-12-15","136121000"
"26598627233","5603583260","658227","2009-06-08","111414000"
"41171655857","1159454645","282386","2010-06-28","339717000"
"41171655857","6871664679","772455","1982-01-12","356913000"
"41171655857","26ب092","123052","1975-11-02","109783000"
"47620635433","4617344486","923473","2017-03-16","374359000"
"47620635433","72ق406","639521","1997-07-24","91999000"
"47620635433","66ط061","366514","1997-09-17","40990000"
"85082475393","8517002552","832143","2004-11-24","427621000"
"85082475393","1543400271","557956","1974-10-10","268665000"
"85082475393","87ج735","685614","1980-07-26","151895000"
"44432233046","7847389104","496035","1990-10-09","608053000"
"37095410942","8787176079","376582","1989-06-19","499272000"
"37095410942","54ب313","159433","2000-12-22","49880000"
"37095410942","71ط393","187509","1997-09-30","240358000"
"37095410942","98ق670","567195","1977-11-27","275226000"
"27882970984","21ی941","622756","2017-07-01","190469000"
"27882970984","57ب584","568305","1981-01-24","272401000"
"44202349903","3578663746","514988","2009-01-21","512142000"
"44202349903","32ق360","457763","1996-08-25","278206000"
"44202349903","31ر056","571551","1997-07-15","318805000"
"44202349903","33ط727","298926","2010-07-23","339807000"
"73944878409","1456602715","719864","2019-08-23","469235000"
"73944878409","7658276664","716788","1991-04-30","303635000"
"73944878409","72ب123","280877","1995-09-03","348113000"
"55978813748","15س525","836436","1994-01-09","244813000"
"92888396416","5387222100","185289","2013-05-14","295382000"
"92888396416","23ی346","401501","1976-07-03","193707000"
"92888396416","77ب822","967622","1975-03-23","153487000"
"92888396416","66ق928","385640","1975-10-21","82116000"
"50357386039","4897251584","921145","1978-04-26","516577000"
"50357386039","3935059728","472248","1979-10-26","598829000"
"95961741359","9831056031","363324","2012-11-02","238609000"
"95961741359","89ر399","482172","2015-08-26","177073000"
"95961741359","54ج943","320906","1984-03-07","395173000"
"30505166565","1763344806","137646","1982-08-19","665878000"
"30505166565","1182228812","109957","2011-06-17","157470000"
"30505166565","73ق356","966197","1990-07-11","48519000"
"30505166565","34و815","113005","1993-02-05","112591000"
"45325727888","6894518784","231955","1991-01-22","622891000"
"45325727888","7211057952","599083","1974-10-24","342947000"
"40414744880","9142198706","669764","1973-10-22","310373000"
"40414744880","12ج246","349526","2015-12-30","245214000"
"19024893234","4077791348","582147","2010-08-10","660545000"
"19024893234","7781880969","423621","1987-01-18","776820000"
"19024893234","97ج764","799367","1990-06-15","375610000"
"19024893234","82ج543","910268","1988-02-01","385083000"
"98627534724","64ق634","256285","2000-02-24","176248000"
"98627534724","70ق726","792705","2018-09-07","234705000"
"98627534724","24س931","958208","1994-08-22","382265000"
"18190258195","4940858554","379486","2015-01-28","778286000"
"18190258195","55ی390","202567","1976-09-07","326925000"
"57555271093","6360591768","388529","1975-06-17","608469000"
"86852333781","1420517502","776691","1994-12-31","341686000"
"86852333781","6704163716","964019","1978-08-22","604112000"
"86852333781","90ر375","642191","1990-09-16","60091000"
"86852333781","17ی362","801997","2017-12-25","126425000"
"86852333781","21و342","313090","1973-06-10","237376000"
"44286343345","1331168375","798372","2003-11-11","242501000"
"44286343345","4299381215","932116","1990-03-16","428189000"
"44286343345","65ر324","836967","1979-01-06","283225000"
"35432487134","34ط722","890725","1970-08-21","369899000"
"35432487134","68ب274","269412","2005-05-10","336223000"
"35432487134","70ق711","507222","1979-07-03","190582000"
"67905756053","3934865780","521076","1980-07-25","310028000"
"67905756053","93س860","883467","1983-09-18","114923000"
"67905756053","58ر260","824515","1974-02-09","132146000"
"26965899940","1521949322","459758","2008-01-29","183320000"
"26965899940","8080905926","915502","1970-01-14","502790000"
"78899419977","4287515420","399468","2004-05-28","431227000"
"78899419977","60ی203","643883","1972-03-24","137494000"
"84511203451","86س057","776740","1990-06-10","245301000"
"84511203451","48ی808","846070","1985-03-22","57038000"
"84511203451","50ق341","201168","2018-11-01","121947000"
"65646555405","5855404603","641276","2014-11-11","276175000"
"42978414382","5721138412","967520","2016-05-08","708460000"
"42978414382","60و693","894298","2008-06-11","219995000"
"42978414382","52ی252","135842","2018-07-30","35679000"
"30286636798","7651671125","603390","1991-07-06","217352000"
"30286636798","6621203472","162597","1974-03-06","399661000"
"30286636798","52ب516","533958","1995-02-13","321741000"
"21678139366","50ق344","419014","1982-04-25","371169000"
"21678139366","76و565","645675","1987-02-20","357837000"
"21678139366","25ق302","324078","2001-09-04","311561000"
"88209860164","58ر874","955881","1975-06-30","23773000"
"88209860164","30ط346","101002","2014-03-22","88519000"
"88209860164","39ر246","249493","1976-04-09","239049000"
"23502826604","88ج955","159650","2015-05-02","183825000"
"23502826604","20ر992","144954","1986-12-30","79692000"
"23502826604","41ج907","829017","1971-04-21","374631000"
"23562747186","3131356963","858746","1980-10-30","638316000"
"10090244825","58ج828","615835","2007-12-03","53627000"
"10090244825","48س927","707766","2011-12-03","120635000"
"10090244825","12س160","601358","2010-12-05","378041000"
"45169675977","5603053703","562609","2015-12-09","703044000"
"45169675977","40س925","541982","1970-02-02","68231000"
"45169675977","23ر829","331127","2004-02-26","230343000"
"45169675977","18س078","706269","2012-12-14","166260000"
"12093952887","1431595953","961270","1988-11-29","106940000"
"12093952887","98ج708","476480","1987-08-12","320237000"
"50817556212","87ی743","900030","1982-10-13","203423000"
"51278061293","97ی214","613395","1981-08-28","298093000"
"51278061293","96ب008","621364","1982-11-27","163133000"
"51278061293","98ی287","254147","1992-01-24","45283000"
"60988946091","2831084357","341581","1991-12-25","263601000"
"60988946091","9490771279","520317","2012-09-08","639217000"
"56788319674","67ی932","410427","2019-06-28","300408000"
"76592064880","2119722795","134478","1986-09-21","692935000"
"76592064880","5221643664","450925","2019-11-13","412454000"
"68592259062","1235141623","468666","1991-03-02","752467000"
"68592259062","6648698712","575489","2014-02-16","385972000"
"68592259062","58ج305","666788","2008-04-23","71482000"
"60468668058","3546174920","431412","1982-05-05","655700000"
"60468668058","4770290935","335438","1979-06-14","390770000"
"60468668058","37ی577","391101","2010-03-29","168086000"
"60468668058","58ط341","426935","2017-05-24","70513000"
"85530163789","3602932218","108459","1991-11-13","531301000"
"85361173139","38ق065","143548","2014-02-25","127140000"
"85361173139","93و339","137848","1976-08-08","44478000"
"85361173139","30س951","352411","1999-07-30","307179000"
"96623741477","67ط047","619275","1985-03-19","177964000"
"96623741477","49س806","348479","2015-12-14","260383000"
"96623741477","37ی047","276791","2012-04-16","106495000"
"72453281759","8664372677","561738","2003-04-18","119567000"
"72453281759","7171087041","522404","1970-08-11","399354000"
"19271376858","7183139669","613409","2000-05-22","262654000"
"19271376858","5545744782","885731","1992-09-07","619188000"
"19271376858","86ی737","675661","1996-04-05","220779000"
"19271376858","64ق840","410392","1970-03-03","298878000"
"70179995669","72ر851","339767","1986-06-28","124077000"
"70179995669","50ق993","400511","1988-12-11","145638000"
"70179995669","21ر766","536182","2008-02-29","121543000"
"84113278685","75ی818","187724","2010-08-12","216212000"
"84113278685","44و755","100286","1972-02-05","28019000"
"84113278685","67ط568","111684","1988-02-26","133658000"
"83489111702","4477624115","494270","1977-06-28","642289000"
"83489111702","55و875","289830","2002-08-09","86708000"
"83489111702","50ی422","210092","1986-08-21","371034000"
"83489111702","11ب045","317099","1975-08-04","117552000"
"80110816152","4809307362","659129","2013-03-29","569301000"
"80110816152","3470435544","136938","2012-07-05","637476000"
"80110816152","97ط786","876461","2000-12-17","363310000"
"73279156792","7664925819","992654","1986-11-16","220023000"
"26637525772","51ج097","988904","1982-04-10","136755000"
"97439436912","4266002474","619652","1978-05-06","710621000"
"97439436912","1775258463","281066","1986-12-30","460497000"
"15591963742","26ب351","349590","2005-10-29","270099000"
"15591963742","14ر214","459965","2008-12-27","361993000"
"43318602706","3986734349","315427","1970-09-07","739783000"
"43318602706","5562320577","567082","1989-05-11","233529000"
"43318602706","23ق204","114309","2013-11-23","161784000"
"54727258735","84ج082","848247","2003-12-07","341848000"
"54727258735","76ق621","413443","2003-12-09","86799000"
"35755613617","78س041","139085","2014-06-01","257846000"
"35755613617","39و782","891354","1971-09-13","297840000"
"70414992865","1106679982","547969","2007-05-02","113072000"
"70414992865","2037386561","798362","2012-07-25","347773000"
"70414992865","27ی441","346664","2014-01-19","95171000"
"70414992865","86ب188","846744","1999-01-16","315347000"
"70414992865","10ب868","800802","1994-08-13","255448000"
"91083920224","1398688584","959910","1987-02-28","697918000"
"24845786890","13س479","662243","1971-03-30","190157000"
"24845786890","42ج391","446084","2007-02-05","214647000"
"24845786890","39ر777","392004","1971-04-30","314440000"
"51513607972","3051490550","729161","2016-01-07","590869000"
"51513607972","7606396106","742077","1989-09-16","285135000"
"18640340445","2337877131","572435","2011-04-09","294056000"
"18640340445","1364562448","185758","2012-07-07","550089000"
"18640340445","15س301","831117","2014-12-10","326828000"
"29549266121","9687928305","841690","1981-04-27","562458000"
"54075668217","7485684758","868170","1997-06-10","610159000"
"99014286751","5023798320","551363","1982-07-21","553142000"
"99014286751","14س073","334212","2016-05-12","296354000"
"99014286751","32س085","913356","1982-04-15","357276000"
"99014286751","87ط314","355725","2011-10-04","291858000"
"69818632384","2501822362","197951","1981-04-13","783124000"
"69818632384","72ط696","950854","1988-09-28","76402000"
"69818632384","60ر552","568278","2003-04-02","181163000"
"69818632384","38س200","362433","2008-06-02","372584000"
"48011984507","80و147","865142","1999-04-19","242926000"
"48011984507","72ر837","566401","1984-06-04","24328000"
"78965325363","39ی274","266388","1970-11-01","277092000"
"82086549694","1644679482","666190","1970-12-10","222013000"
"82086549694","11ر938","956666","2004-05-24","375129000"
"82086549694","53ج898","943483","2005-10-29","102359000"
"82086549694","97ط302","575310","1997-03-27","209882000"
"38450604328","7125824107","753967","2019-08-26","157958000"
"38450604328","6277949679","300584","1974-06-06","423829000"
"38450604328","74ب444","129388","1973-10-13","282609000"
"38450604328","48س069","297211","2016-08-15","213496000"
"59113971739","75ب630","279742","2013-04-17","338159000"
"59113971739","95ی100","943104","1986-11-22","124283000"
"53540339682","4388642322","802105","1988-11-26","553587000"
"53540339682","6502984531","917215","1979-09-29","791542000"
"53540339682","68ج382","731158","1991-06-08","253655000"
"53540339682","78ب446","453784","1984-01-16","29205000"
"25437490543","4917309223","584938","1987-05-06","719746000"
"25437490543","1504221352","373788","2004-12-29","593280000"
"25437490543","36س457","805973","1993-05-12","332799000"
"25437490543","87ق384","230510","2013-09-01","119959000"
"17803389437","6531265974","308691","1976-01-31","128514000"
"17803389437","76ط117","408513","1987-07-08","155130000"
"17803389437","86ط831","787806","1975-05-10","30990000"
"17803389437","61ط907","313579","1979-09-11","132993000"
"42305658662","4630801743","103505","1981-07-06","662763000"
"42305658662","1858095567","905560","2009-03-14","717747000"
"42305658662","51ط472","704184","1978-10-11","122772000"
"42305658662","22س097","428575","1986-10-29","288994000"
"91374577592","3375366476","192826","1997-03-03","144116000"
"91374577592","39ط801","780476","1998-05-31","204713000"
"91374577592","66ی573","462148","2013-09-09","353713000"
"58367489729","6691042795","474409","1998-08-06","161396000"
"58367489729","74ر947","702740","1985-03-01","64196000"
"58367489729","73ج784","108697","1999-07-26","162293000"
"58367489729","80ط179","770182","1974-12-03","117769000"
"37041238811","24ب684","382373","2001-11-14","281390000"
"37041238811","68ج235","961731","1982-11-01","171160000"
"37041238811","78س961","603188","2005-03-04","233646000"
"63424645068","3584904026","320898","2018-09-13","185125000"
"63424645068","3154385794","933144","2014-08-24","581206000"
"63424645068","92و245","964463","2004-09-04","294746000"
"87368743266","55و308","165474","2008-05-25","181989000"
"17531539809","1540310544","979892","2000-05-14","485752000"
"17531539809","1600239031","577395","1974-01-23","730435000"
"17531539809","17ی176","242108","2015-06-26","343347000"
"17531539809","84و490","306434","2000-07-19","273671000"
"76950921520","1825099358","829256","1982-06-29","492550000"
"76950921520","5144288916","601614","1973-10-15","680922000"
"76950921520","67ی157","754962","1983-03-11","393218000"
"85512306633","2559061376","316315","1970-02-16","338822000"
"85512306633","21ج007","490863","1995-01-22","91918000"
"85512306633","56س842","857474","2004-02-20","71082000"
"18052364579","6719789965","247335","2007-10-15","567020000"
"18052364579","8138774389","409352","1978-11-19","258580000"
"48134640610","3594124271","715234","1989-08-14","797250000"
"26628552419","7690183411","188095","2010-06-08","605055000"
"26628552419","6302820785","963190","2012-08-19","765735000"
"26628552419","62ط639","523046","1990-08-12","85152000"
"26628552419","69ط017","144997","2013-07-17","62009000"
"26628552419","41و328","209626","2018-10-29","370083000"
"84331263488","64س183","268038","1980-02-13","373134000"
"84331263488","80ج224","399594","1987-10-16","153792000"
"84331263488","77ق401","129198","1983-02-05","319868000"
"10385917351","38ی912","981098","1978-04-05","159469000"
"10385917351","89و018","620920","1993-08-31","315181000"
"10385917351","39ی343","686625","1992-07-29","389297000"
"41058094392","9265986331","401342","1985-11-18","503510000"
"41058094392","45ط889","562221","1970-01-09","362135000"
"41058094392","83ج743","212366","1984-08-30","96372000"
"69801561235","7364695950","687161","1971-04-14","434328000"
"69801561235","8729501753","620347","2019-06-10","381773000"
"31071909712","15ط386","601641","2001-07-17","310921000"
"31071909712","95ط384","612905","2015-02-27","290869000"
"31071909712","38و546","366926","1970-10-25","101442000"
"86250878519","1271274313","975026","1991-09-02","474601000"
"86250878519","8243516501","604953","1993-02-11","505253000"
"81706010950","79س269","511869","2013-08-28","47864000"
"81706010950","44س064","991524","2000-02-27","129419000"
"81706010950","61ب702","195484","1997-03-12","24710000"
"24386603169","6797707800","918391","2009-03-01","791709000"
"24386603169","1393604464","683892","2016-10-06","583409000"
"24386603169","78ب620","454951","1993-10-16","267068000"
"76848680783","9554268876","905595","1983-06-28","258513000"
"76848680783","8356703614","433500","2002-12-06","221647000"
"25361198242","8487326995","973478","1993-06-21","426344000"
"25361198242","4296944562","562627","1994-09-23","350829000"
"25361198242","90ق847","563997","2000-01-24","183843000"
"71317459006","6925620792","508322","2011-01-02","154921000"
"71317459006","7925036667","693078","1994-03-07","697978000"
"71317459006","38ی867","547743","2012-05-29","280325000"
"71317459006","96ط404","691531","1973-08-22","358954000"
"47524113738","5661298589","451377","1978-11-24","688383000"
"47524113738","34ر025","103618","2002-06-25","392814000"
"47524113738","46س787","304781","1981-11-02","167436000"
"71012771204","4099030733","411592","2019-11-30","695281000"
"71012771204","2563193185","710483","1994-03-31","307304000"
"71012771204","72ج585","213574","2017-06-17","103203000"
"71012771204","84ط893","212388","1972-04-02","196614000"
"59406429786","1916217582","989020","2007-11-24","418496000"
"59406429786","99و263","231379","1986-01-04","384316000"
"59406429786","89ر243","999491","2009-02-03","183887000"
"59406429786","86و536","136352","1994-08-22","362371000"
"76015155551","7754309601","293965","1985-10-04","577358000"
"76015155551","5876383067","111022","1982-07-08","492297000"
"65165111638","1063964257","260958","2013-02-27","784299000"
"65165111638","7222851506","974089","2015-06-13","442796000"
"65165111638","25س249","155500","1979-08-17","353412000"
"41383643837","1027273772","664661","1981-06-03","450179000"
"41383643837","8333509820","944140","2008-07-26","100063000"
"49973222710","7215675007","903771","1982-02-19","196621000"
"49973222710","7691135172","885201","1976-07-03","187754000"
"49973222710","89ج986","338860","1975-02-11","391248000"
"49973222710","19ی484","863626","1994-03-21","237993000"
"95974155450","72س212","240078","1982-10-13","167113000"
"95974155450","36ب524","619262","1980-07-05","292028000"
"95974155450","87ب456","238524","1979-08-06","103746000"
"89699179670","38و141","420689","1987-06-16","54725000"
"10535580368","8297744282","440884","1995-12-05","298428000"
"10535580368","64ط951","904735","2010-07-17","36576000"
"10535580368","10ی719","834878","2015-02-03","286672000"
"10535580368","33ب377","722516","1984-12-13","236860000"
"84835697378","5566630956","573905","2005-12-20","311884000"
"84835697378","10ی145","910415","1997-01-20","44064000"
"84835697378","20ب148","276210","1983-08-25","82131000"
"43230331368","6631784081","114748","2015-01-22","601772000"
"43230331368","44ط705","293130","2006-02-27","383470000"
"43230331368","42ج789","768928","2006-05-07","120319000"
"81753574651","5264503750","363410","1998-12-23","614177000"
"81753574651","7578823817","754933","2008-10-24","495550000"
"81753574651","65ط862","479387","1992-11-30","228736000"
"81753574651","42ط328","614268","1998-05-29","224088000"
"45582103886","8899282754","844905","2015-08-23","124268000"
"85338982921","3503444828","455034","2013-04-29","645976000"
"66095490554","1662697071","760238","1990-11-14","521240000"
"66095490554","3566207913","551552","2017-10-04","669370000"
"66095490554","79ط643","397678","1974-03-02","111369000"
"66095490554","82و981","751029","2002-01-06","323355000"
"50102259001","9123658856","814855","2004-05-27","270290000"
"50102259001","2646926675","799919","2007-02-14","406348000"
"50102259001","64ط714","700049","1987-04-23","267305000"
"50102259001","13ر000","501351","1989-07-27","379622000"
"50102259001","49و393","240247","2017-09-05","220479000"
"10285874716","6547463291","994226","2002-05-24","421500000"
"10285874716","62و453","466915","2011-02-24","100874000"
"68214037892","82ی725","333189","1973-12-23","156914000"
"41068255521","99ر238","390330","1973-02-03","381517000"
"41068255521","12ج947","523338","2004-10-16","37733000"
"41068255521","24ق389","160349","1976-05-27","26794000"
"23740736607","1818080137","355553","1999-06-30","408914000"
"23740736607","6215654063","644916","1984-09-23","499549000"
"23740736607","33ط211","773271","1970-07-10","264645000"
"23740736607","77ی780","821499","1989-08-09","278117000"
"24253608780","1958749736","395084","1994-01-06","614041000"
"24253608780","7352319573","420252","2000-04-22","612552000"
"46974336932","4732871046","468927","1992-03-11","166493000"
"46974336932","3510032345","983084","2011-11-09","592848000"
"68632840365","1258543777","327476","2013-01-14","755718000"
"68632840365","3034262667","891596","1982-11-12","302385000"
"68632840365","42ج369","721643","2017-09-12","337679000"
